Date,FEDFUNDS,GDP,CPIAUCSL,CUSR0000SAH1,CPILFESL,PCE,PRFI,PNFI,EXPGS,HOUST,DSPI,AAA,BAA,WTISPLC,IMPGS,GCE,FGCE,GDPCTPI,PCEPI,PCEPILFE,PAYEMS,UNRATE,INDPRO,CUMFNS
2002-12-01,-0.0746268656716419,9.201455611207443e-05,0.0016528925619836432,0.0019011406844107182,0.0010422094841062712,0.0007013735027374679,0.0019044276916595493,-0.0003845182816365478,-0.00026456985905221053,0.0026467865559971493,0.0002394111737547,-0.015847860538827252,-0.022309711286089273,0.11990864103540178,0.0006469119022183278,0.00024049919139601528,0.0005563823188081685,0.001795593196178169,0.0009623262285913814,0.0009345315820465938,-0.0011330837486698275,0.016949152542372836,-0.005605153000324603,-0.005918714870754127
2003-01-01,0.0,0.00015420929732035127,0.004400440044004306,0.0033206831119543256,0.001561686621551317,-0.00018601407831164707,0.0013534560155392672,0.0002071251967938892,-0.00017085203413702565,0.00476818956961389,-0.0002741353801536395,-0.006441223832528209,-0.0134228187919464,0.11964649898028545,0.00026851537651007007,0.0002758177734054623,0.0011160150623983345,0.0015540675479550625,0.002988138389782957,0.0006778620486780351,0.0008507768128827031,-0.033333333333333326,0.008258748299018626,0.00808669415833796
2003-02-01,0.016129032258064502,0.00022306694376550418,0.005476451259583737,0.00047281323877057524,0.0005197505197505059,-0.0005397505954183313,0.0005729065018174051,0.0009049576520532288,-0.00021289344096542262,-0.01712254227306187,-0.0005525628281869421,-0.03565640194489461,-0.039455782312925125,0.08894960534304786,-0.00021064263876846567,0.0003952225912540186,0.00210052138361716,0.0011877043135861687,0.004209790028626648,0.0013803680981596678,-0.0010491652626741788,0.017241379310344973,0.0012585655425165765,-0.0010584914536615475
2003-03-01,-0.007936507936507908,0.0003044661844269214,0.0016339869281045694,-0.0004725897920604405,0.0,0.000800993808862005,0.0004755220487508982,0.0011569284423069703,-7.812341432300585e-05,0.007820773428525607,0.00036053935935886905,-0.010084033613445453,-0.015580736543909235,-0.06467800390298306,-0.0003368166359569713,0.00041877766429587737,0.00219957450567998,0.0009744098129131906,0.002566880788380743,0.0016082095267269114,-0.001617564760086787,0.0,-0.0026772544060178483,0.001060966318379153
2003-04-01,0.008000000000000007,0.0005100820644710069,-0.0038064165307233333,0.00047281323877057524,0.0,0.0008202098590390783,0.001394230792936213,0.0012742062897881379,0.00028547145004242935,-0.006611973504050295,0.0008739941747992752,-0.025466893039049143,-0.014388489208633115,-0.15797317436661695,-0.00014686121625062665,0.00045290339037884486,0.0019114408892662027,0.0012857397373589041,-0.001698295271791439,0.0011086474501109667,-0.0004300018428650132,0.016949152542372836,-0.006349038908466387,-0.007508114414254807
2003-05-01,0.0,0.0006921665872872129,-0.0016375545851528006,0.004725897920604849,0.002077922077922123,0.00044466707623480595,0.0028228080040455517,0.0009392342027436662,0.0008415420354701553,0.008598165092601251,0.0009307586630928899,-0.09059233449477355,-0.06861313868613139,-0.0038938053097344882,0.0003795754259836581,0.0003683698608134556,0.0007397300827776121,0.001672674525870832,-0.0011470106839533978,0.0014383727294713378,0.0001536381514257723,0.016666666666666607,-0.00023001699692903887,0.0006728604332184585
2003-06-01,-0.031746031746031744,0.0008077572389708632,0.0010934937124111865,0.0,0.0005184033177811909,0.0006392604059819451,0.003820057416667133,0.0007451278466854561,0.0014473144102360447,0.008589489366910508,0.00031035642535637287,-0.04789272030651337,-0.029780564263322762,0.09168443496801704,0.0008663595758167109,0.00032666689453808573,9.155672294691719e-05,0.0020246268131105527,0.0010838150289016468,0.0005592698985688038,-3.072291007399919e-05,0.032786885245901676,0.0012664906484320948,0.004668743781246931
2003-07-01,-0.17213114754098358,0.0007291305702863404,0.003276897870016393,0.002822201317027151,0.002072538860103723,0.0004980478107925457,0.0036711551359260852,0.0006721317057396536,0.0019003302450246728,0.0021163887210959853,0.0013761266792740035,0.1046277665995976,0.06946688206785123,0.0013020833333334814,0.0011405846306917766,0.00030144624232275596,0.00015983575471700817,0.0020120340356888367,0.002938598752384447,0.002502604232831107,-6.144770800053934e-05,-0.015873015873015817,0.005167815929422392,0.003431770362672948
2003-08-01,0.01980198019801982,0.0005823396638147127,0.004354926510615087,0.0018761726078799779,0.0010341261633919352,0.0009391082008962659,0.003028406997459765,0.0007298769446304476,0.002369382055519287,-0.004546845571474445,0.0006948326797964199,0.07103825136612008,0.05891238670694854,0.02698309492847839,0.0013585867440177868,0.00032777981356479913,0.0007937646441109614,0.0019559254631151823,0.0033797676570370694,0.001127795729582548,-0.00023812450070670454,-0.016129032258064613,-0.002239816418579732,-0.004563645299445307
2003-09-01,-0.01941747572815533,0.0004136881072505094,0.003252032520325132,0.0018726591760300781,0.0005165289256197081,-0.0003641681365491589,0.002249692108827084,0.0004949450022055935,0.002478089799907268,0.007482111104992528,-0.001367366053493746,-0.027210884353741527,-0.031383737517831634,-0.10446343779677114,0.0015309005864112546,0.0003455953073379092,0.0012068979298620608,0.0019072140130957926,0.0031250400235658393,0.0013923345653383823,0.0007606432429525523,0.0,0.006577019754190783,0.008707965754093605
